"System Time Index","EDA Data","EDA Data Average","EDA Data Standard Deviation","EDA Data Derivation","EDA Data Derivation Average","EDA Data Derivation Standard Deviation","EDA Data Second Derviation","EDA Data Second Derivation Average","EDA Data Second Derivation Standard Deviation"
"1528653333263","1.0909091","0.99223804","0.009519577","5.9740974E-5","1.818608E-5","4.4917365E-6","3.27748E-8","8.640993E-9","2.818317E-9"
"1528653333329","1.080883","0.99322474","0.009669254","5.688962E-5","1.8601628E-5","4.077198E-6","2.8423853E-8","8.882331E-9","2.3703126E-9"
"1528653333395","1.077136","0.99410135","0.008602833","4.703667E-5","1.8984507E-5","3.7559912E-6","1.8969939E-8","9.0777466E-9","1.920349E-9"
"1528653333548","1.0746418","0.9949317","0.008143007","3.357137E-5","1.9265028E-5","2.7612755E-6","5.469219E-9","9.176668E-9","9.836021E-10"
"1528653333686","1.0758885","0.9957288","0.007815765","1.4352151E-5","1.9408091E-5","1.4221995E-6","-1.3209747E-8","9.139594E-9","3.7468662E-10"
"1528653333732","1.0783843","0.9965304","0.007856046","-4.2242086E-6","1.9357532E-5","5.131508E-7","-2.9514712E-8","8.916101E-9","2.1798012E-9"
"1528653333835","1.080883","0.99734896","0.008020849","-1.5825408E-5","1.9121715E-5","2.3002335E-6","-4.01495E-8","8.531793E-9","3.7540575E-9"
"1528653333926","1.0821335","0.9981843","0.008185525","-2.5831267E-5","1.8772243E-5","3.4157524E-6","-4.7704187E-8","8.04498E-9","4.7621573E-9"
"1528653334208","1.0833849","0.9990238","0.008227441","-3.1636126E-5","1.832621E-5","4.3630685E-6","-5.1135434E-8","7.487488E-9","5.4574043E-9"
"1528653334401","1.0871435","0.9998674","0.008267825","-3.8642585E-5","1.7826585E-5","4.891759E-6","-5.0242956E-8","6.9012587E-9","5.7428218E-9"
"1528653334466","1.0883979","1.0007402","0.00855112","-3.628238E-5","1.7261893E-5","5.5284854E-6","-4.457607E-8","6.3298167E-9","5.6021436E-9"
"1528653334595","1.0896531","1.0016167","0.008590932","-3.1440006E-5","1.672645E-5","5.2507544E-6","-3.9983014E-8","5.8207577E-9","4.9957865E-9"
"1528653334705","1.0909091","1.0024971","0.008628075","-2.9064437E-5","1.6244785E-5","4.726388E-6","-3.6117637E-8","5.36272E-9","4.494576E-9"
"1528653334778","1.0896531","1.0033813","0.008664888","1.7009159E-5","1.5791693E-5","4.443704E-6","2.6819688E-8","4.9479163E-9","4.0700043E-9"
"1528653334821","1.0909091","1.004244","0.008457627","1.7158996E-5","1.5803867E-5","4.5995742E-7","2.6749234E-8","5.1666342E-9","2.1713917E-9"
"1528653334929","1.0921658","1.0051106","0.008493688","1.7809934E-5","1.5817419E-5","1.399262E-7","2.7385987E-8","5.3824603E-9","2.1158788E-9"
"1528653334999","1.0934234","1.0059812","0.008531893","2.0938382E-5","1.5837344E-5","1.9481072E-7","3.0154997E-8","5.6024954E-9","2.1561626E-9"
"1528653335065","1.0946817","1.0068556","0.008569825","2.3550887E-5","1.5888354E-5","4.97828E-7","3.2431323E-8","5.8480203E-9","2.4040172E-9"
"1528653335280","1.0959408","1.0077338","0.008607465","2.5802061E-5","1.5964979E-5","7.488969E-7","3.400073E-8","6.1138534E-9","2.6034925E-9"
"1528653335324","1.0972006","1.0086159","0.008644797","3.0234958E-5","1.606335E-5","9.622183E-7","3.5880195E-8","6.3927224E-9","2.7319262E-9"
"1528653335409","1.0984613","1.0095017","0.008681822","2.9168286E-5","1.6205066E-5","1.3853428E-6","3.4282234E-8","6.687597E-9","2.8885285E-9"
"1528653335452","1.0997227","1.0103912","0.008718563","2.8071476E-5","1.6334698E-5","1.2717247E-6","3.212084E-8","6.9635435E-9","2.706452E-9"
"1528653335538","1.102248","1.0112846","0.00875501","2.468839E-5","1.6452066E-5","1.1515989E-6","2.8277848E-8","7.2151165E-9","2.4681908E-9"
"1528653335604","1.1035118","1.0121943","0.008913726","2.2597855E-5","1.653443E-5","8.1140934E-7","2.5507395E-8","7.425744E-9","2.068787E-9"
"1528653335747","1.1060418","1.0131074","0.008949673","2.155262E-5","1.6595064E-5","5.9683873E-7","2.4161453E-8","7.606561E-9","1.7753939E-9"
"1528653335793","1.1098425","1.0140368","0.009106922","2.3813278E-5","1.6644639E-5","4.871247E-7","2.5309577E-8","7.77211E-9","1.6241447E-9"
"1528653335816","1.1123804","1.0149949","0.009387133","2.8181888E-5","1.6716325E-5","7.0077164E-7","2.8533002E-8","7.9474844E-9","1.7179259E-9"
"1528653335881","1.1161932","1.0159687","0.009543195","3.1526848E-5","1.6830982E-5","1.1203008E-6","3.098666E-8","8.153339E-9","2.0148105E-9"
"1528653335931","1.1174656","1.0169709","0.009820249","3.6395704E-5","1.697794E-5","1.4374942E-6","3.4193963E-8","8.381672E-9","2.235773E-9"
"1528653335997","1.1212878","1.0179758","0.009849199","4.019527E-5","1.7172117E-5","1.899044E-6","3.6297894E-8","8.6397955E-9","2.5270912E-9"
"1528653336081","1.12384","1.0190089","0.010122889","4.452465E-5","1.7402348E-5","2.2532056E-6","3.853445E-8","8.916377E-9","2.708995E-9"
"1528653336125","1.1263952","1.0200572","0.01027299","4.8540787E-5","1.767357E-5","2.6545124E-6","4.030723E-8","9.212558E-9","2.9009926E-9"
"1528653336210","1.1289538","1.0211205","0.010420712","5.090174E-5","1.7982242E-5","3.0218134E-6","4.1370296E-8","9.523505E-9","3.046158E-9"
"1528653336275","1.1315155","1.0221989","0.010567265","5.410456E-5","1.8311437E-5","3.2244582E-6","4.2283556E-8","9.841973E-9","3.1205616E-9"
"1528653336341","1.1366485","1.0232921","0.010712662","5.6294968E-5","1.8669369E-5","3.5053613E-6","4.297972E-8","1.0166389E-8","3.1790146E-9"
